position,x0,y0,x1,y1
0,731.0934959349601,99.30081300812958,1020.8479087452479,380.96958174904887
1,725.7692307692308,99.51282051282053,1022.3320754716981,378.8641509433962
2,719.328947368421,101.42105263157895,1024.3927272727274,376.14181818181817
3,714.683257918552,102.85520361990952,1025.7622377622379,372.27272727272725
4,709.6576576576576,104.29729729729729,1029.0901639344263,365.6967213114754
5,702.565,106.965,1029.6784140969164,364.96035242290753
6,698.3928571428571,108.9484126984127,1032.2090395480227,359.33898305084745
7,694.768115942029,111.40579710144927,1034.867088607595,353.37974683544303
8,690.2626262626262,114.4983164983165,1035.539603960396,350.6485148514852
9,686.804347826087,115.29565217391304,1035.9065934065934,349.8241758241758
10,680.7109375,116.99609375,1037.2573839662446,342.73417721518985
11,674.4791666666666,119.36979166666666,1037.4341463414635,336.29756097560977
12,670.2094861660079,121.30039525691699,1036.5770925110132,334.5947136563877
13,665.4008438818565,122.21097046413502,1036.5211864406779,330.0974576271186
14,659.8949416342413,123.52140077821012,1036.2304147465438,325.7511520737327
15,654.7570850202429,123.53036437246963,1036.3422222222223,321.9066666666667
16,648.0696721311476,123.95081967213116,1036.544642857143,318.1919642857143
17,640.8712446351931,124.89270386266094,1035.663594470046,312.6958525345622
18,635.7206477732793,124.92712550607287,1035.735576923077,308.27403846153845
19,629.0389105058366,126.97665369649806,1036.5765765765766,304.1261261261261
20,623.7955390334572,127.63940520446096,1037.373271889401,301.13824884792626
21,617.914798206278,128.39910313901345,1037.591928251121,296.76681614349775
22,612.866935483871,129.8709677419355,1038.0046948356808,291.8920187793427
23,606.9115384615385,130.32307692307694,1037.7212389380531,288.24778761061947
24,601.6954887218045,132.69172932330827,1036.3217391304347,283.5608695652174
25,598.1484375,135.1953125,1034.9295154185022,281.2995594713657
26,594.08984375,136.60546875,1032.7351598173516,279.04109589041093
27,589.7795918367348,138.8938775510204,1031.657894736842,278.60087719298247
28,585.875,142.68560606060606,1029.2347826086957,278.0739130434783
29,581.40756302521,144.35294117647058,1027.3603238866397,276.19838056680163
30,576.2168674698795,146.29317269076304,1027.309917355372,276.301652892562
31,572.3028169014085,150.42605633802816,1027.2151898734176,275.67510548523205
32,568.0072727272727,152.5309090909091,1027.5429864253394,275.0180995475113
33,563.8074074074075,154.95925925925926,1028.1391304347826,275.1521739130435
34,559.1159420289855,158.268115942029,1028.8242677824267,275.89958158995813
35,554.8669064748202,160.5791366906475,1030.0748898678414,274.55506607929516
36,551.505376344086,163.5663082437276,1031.3859649122805,272.5701754385965
37,548.3088235294117,166.97058823529412,1032.5755102040816,273.50204081632654
38,543.92,170.98909090909092,1033.9520295202951,273.09963099630994
39,541.5205992509364,173.32958801498128,1034.4770992366412,274.0038167938931
40,537.2030651340996,178.72413793103448,1034.831417624521,275.9272030651341
41,532.1725490196078,181.60392156862744,1035.730627306273,276.77859778597787
42,529.3529411764706,185.0110294117647,1035.767857142857,277.4892857142857
43,526.0512820512821,189.45054945054946,1035.7870036101083,278.884476534296
44,523.0777777777778,193.75555555555556,1035.4583333333333,280.32575757575756
45,520.727969348659,197.4214559386973,1035.7811320754718,282.1698113207547
46,518.624060150376,203.1015037593985,1036.15503875969,283.8062015503876
47,515.6,207.71153846153848,1036.921052631579,285.36842105263156
48,513.7252747252747,212.78021978021977,1036.888888888889,288.0766283524904
49,512.0112359550562,217.52059925093633,1037.6914498141264,290.32342007434943
50,509.59636363636366,221.77454545454546,1038.2782258064515,292.46774193548384
51,507.4423791821561,226.5910780669145,1038.7777777777778,294.79693486590037
52,505.7432950191571,231.1264367816092,1038.9409448818897,296.8976377952756
53,502.4794007490637,235.97752808988764,1038.453781512605,299.18067226890753
54,501.10616438356163,240.14383561643834,1038.2857142857142,300.1596638655462
55,499.88888888888886,245.0034722222222,1038.5040983606557,301.3770491803279
56,497.685393258427,248.47940074906367,1037.9917012448134,301.76348547717845
57,496.2022058823529,250.80882352941177,1037.8388429752067,302.6694214876033
58,495.0940766550523,256.1637630662021,1037.5787234042552,303.45106382978724
59,493.95323741007195,260.3776978417266,1037.6218487394958,304.15546218487395
60,491.9609929078014,264.5,1037.076923076923,304.7556561085973
61,491.07553956834533,269.00359712230215,1036.8709677419354,304.9815668202765
62,490.0522648083624,273.7177700348432,1036.433789954338,305.027397260274
63,487.80297397769516,278.4014869888476,1036.2910798122066,305.1032863849765
64,486.2328244274809,284.9236641221374,1036.3192488262912,305.1737089201878
65,484.6385542168674,290.75502008032123,1036.3004694835681,306.1079812206573
66,483.52,294.1454545454545,1034.8388625592418,306.7914691943128
67,482.94274809160305,298.9961832061069,1034.5695067264573,308.0358744394619
68,483.17131474103587,303.78884462151393,1034.201923076923,308.74038461538464
69,482.94140625,307.44921875,1034.9251101321586,309.77092511013217
70,483.46428571428567,311.99603174603175,1035.5401785714284,310.50892857142856
71,484.74553571428567,316.6607142857143,1036.1703056768558,311.5065502183406
72,484.9098712446352,321.41630901287556,1036.8807339449543,312.91284403669727
73,485.68036529680364,324.8675799086758,1036.5437788018432,313.63133640552996
74,487.38866396761136,329.66396761133603,1037.7432432432433,315.93243243243245
75,488.56444444444446,335.3688888888889,1038.206278026906,317.53811659192826
76,488.73394495412845,338.9633027522936,1039.1294642857142,320.54017857142856
77,491.3918918918919,343.98648648648646,1040.3866666666668,323.24888888888887
78,493.52631578947364,348.17543859649123,1041.7955555555557,325.6622222222222
79,494.73478260869564,352.4086956521739,1043.56,327.49333333333334
80,498.0186046511628,356.72093023255815,1044.3623188405797,328.9855072463768
81,500.77358490566036,361.73584905660374,1046.1266968325792,332.60180995475116
82,502.2927927927928,366.55855855855856,1047.1748878923768,334.085201793722
83,505.88888888888886,372.08796296296293,1049.4166666666665,337.3815789473684
84,508.3482142857143,378.3973214285714,1050.092511013216,339.7665198237886
85,510.3377777777778,382.9244444444444,1049.831818181818,343.6272727272727
86,512.2412280701755,387.9736842105263,1049.442396313364,345.6221198156682
87,513.0176991150443,393.79646017699116,1049.0279069767441,348.42790697674417
88,514.209756097561,399.59512195121954,1048.6650717703349,350.95215311004785
89,515.2058823529412,405.22549019607845,1048.5022222222221,353.23555555555555
90,515.427927927928,410.63963963963965,1047.8761061946902,356.67699115044246
91,518.2280701754386,417.6140350877193,1047.8598130841121,359.0981308411215
92,518.7754237288135,423.08898305084745,1048.777202072539,362.98445595854923
93,519.931330472103,428.49785407725324,1049.0236966824646,365.3412322274882
94,522.5371900826447,434.19834710743805,1049.3194444444443,369.1759259259259
95,523.327868852459,441.1270491803279,1048.9237668161434,372.0179372197309
96,524.9705882352941,447.2689075630252,1048.4553191489363,374.91914893617025
97,524.9484126984127,453.39682539682536,1048.443396226415,377.37264150943395
98,524.4235294117647,459.3607843137255,1048.3656387665199,381.53303964757714
99,525.3770491803278,466.99180327868856,1048.377192982456,386.9868421052631
100,524.2809917355372,473.202479338843,1049.6811594202898,390.2270531400966
101,525.0288065843622,479.56790123456796,1051.0863636363636,394.17272727272723
102,525.3111111111111,483.4844444444444,1051.3222748815167,398.28909952606637
103,524.8740157480315,485.4488188976378,1051.422907488987,401.78414096916305
104,524.234375,487.52734375,1051.4448979591837,404.0979591836735
105,523.751968503937,488.75984251968504,1051.4380165289256,406.9793388429752
106,523.3780487804879,491.26016260162606,1049.684,411.144
107,523.1093117408907,493.87854251012146,1048.9423868312758,413.97530864197535
108,521.95,498.17307692307696,1047.2745901639346,416.9549180327869
109,521.188524590164,502.4754098360656,1046.2254098360656,418.9098360655738
110,521.7301587301587,507.3015873015873,1044.4017094017095,423.0555555555556
111,520.9829787234042,512.5446808510638,1043.8026315789473,426.6140350877193
112,521.4817813765183,518.1578947368421,1043.6487603305786,429.88429752066116
113,522.8353909465021,523.2345679012346,1043.243137254902,433.91764705882355
114,522.5151515151515,528.987012987013,1042.9106382978723,437.88085106382977
115,523.76,533.0533333333333,1043.4173913043478,441.6304347826087
116,526.0849056603773,536.566037735849,1043.331967213115,444.1393442622951
117,527.5674418604651,541.1441860465117,1042.8262711864406,449.6186440677966
118,529.56,544.6533333333333,1041.9325396825395,452.26984126984127
119,533.4976076555024,548.133971291866,1041.2156862745098,455.1058823529412
120,536.158371040724,552.1945701357466,1039.69918699187,458.36178861788625
121,537.7635467980296,555.4679802955665,1036.8576923076923,462.45769230769235
122,541.8207547169811,560.2830188679245,1036.25,464.875
123,544.1155778894472,564.427135678392,1035.7222222222222,467.7888888888889
124,546.2844036697248,568.619266055046,1035.1325301204818,469.34538152610435
125,549.8073394495414,572.6330275229358,1033.0739299610896,472.03891050583655
126,552.1527777777777,577.3101851851851,1031.837398373984,474.19105691056916
127,554.7972350230415,582.0967741935484,1031.369918699187,476.33333333333337
128,558.1165919282511,586.2735426008968,1030.964705882353,479.21176470588233
129,560.4652173913043,591.4652173913043,1030.183266932271,481.4621513944223
130,563.0218340611353,595.7991266375545,1029.3224489795919,483.23265306122454
131,566.8198198198198,599.7117117117117,1028.235294117647,485.15546218487395
132,569.6541666666667,605.675,1027.3976833976835,485.95752895752895
133,572.4304932735425,609.7757847533633,1027.3492063492063,485.6706349206349
134,575.9694323144105,614.235807860262,1026.765873015873,487.2857142857143
135,579.3608695652174,619.2,1026.377049180328,488.8237704918033
136,583.7061611374409,624.0284360189574,1026.0084745762713,490.4957627118644
