position,x0,y0,x1,y1
0,706.2683982683983,607.6320346320347,385.8836206896552,81.46120689655173
1,702.819209039548,611.6553672316384,384.1818181818182,81.74747474747475
2,698.7763157894736,615.0701754385965,379.9150326797386,83.07843137254902
3,693.1153846153846,620.948717948718,378.6875,83.61875
4,690.9116465863453,621.578313253012,376.2931937172775,84.80104712041886
5,686.416,625.288,373.8705035971223,86.10791366906476
6,683.725,627.45,369.7027027027027,88.21621621621622
7,678.5441176470588,631.6691176470588,369.4375,88.45
8,674.1793721973094,635.7892376681614,366.22222222222223,91.03174603174602
9,673.3238095238096,636.2952380952381,360.93333333333334,93.84166666666667
10,670.5094339622641,638.4905660377358,354.4782608695652,99.21739130434783
11,669.8271028037383,638.2383177570093,351.734693877551,100.56462585034014
12,667.5492424242425,638.625,351.3424657534246,101.1917808219178
13,665.3198198198198,639.0405405405405,350.0978260869565,101.91304347826086
14,662.1853448275862,639.2672413793103,348.3898305084746,103.32203389830508
15,659.5,640.2798165137615,348.3898305084746,103.32203389830508
16,653.3106382978724,641.9191489361702,348.3898305084746,103.32203389830508
17,648.6935483870967,643.6048387096774,331.12499999999994,120.12499999999997
18,643.8691983122362,645.8649789029536,332.24242424242425,119.66666666666667
19,640.1970443349754,647.3349753694581,330.7692307692307,120.23076923076921
20,637.6812227074236,649.4061135371179,330.74999999999994,120.41666666666664
21,635.6068376068376,651.9871794871796,310.56363636363636,135.94545454545454
22,632.8082191780821,654.7397260273972,309.78160919540227,138.5287356321839
23,628.75,657.4830508474577,309.3103448275862,139.39655172413794
24,623.5578512396694,660.3512396694215,308.3814432989691,143.1185567010309
25,619.7927927927927,663.1171171171171,306.8551401869159,145.27102803738316
26,615.5111111111111,664.2933333333333,301.25821596244134,149.1267605633803
27,610.3800904977376,665.7330316742082,297.7714285714286,152.92857142857144
28,605.9528301886792,667.4669811320755,294.4319248826291,156.1455399061033
29,600.9158878504672,669.4439252336448,288.84,159.11555555555555
30,595.322429906542,670.2476635514018,285.5565610859729,162.36199095022627
31,589.6306306306307,671.9594594594595,282.58744394618833,166.96412556053812
