position,x0,y0,x1,y1
0,1009.6044776119425,425.0124378109448,518.8870967741958,121.18548387096723
1,1010.7393483709272,428.2907268170426,515.8391167192428,123.22712933753942
2,1010.9874055415617,429.4433249370277,511.33798882681566,126.80167597765363
3,1011.5684754521965,431.5994832041344,507.53125,128.84375
4,1011.3980582524271,434.07281553398053,504.92307692307696,130.26923076923077
5,1011.4265734265734,435.962703962704,499.9612188365651,134.10526315789474
6,1011.256351039261,437.35103926096997,496.21321321321324,137.93993993993993
7,1010.5418719211823,438.04433497536945,494.5639344262295,138.52131147540985
8,1009.775,438.945,493.52702702702703,138.97635135135135
9,1008.2951541850222,441.68502202643174,489.5754716981132,142.76415094339623
10,1006.6631578947369,443.86526315789473,481.95726495726495,149.42165242165242
11,1004.1351981351982,445.8251748251748,480.5015873015873,150.4984126984127
12,1002.7582159624413,446.5023474178404,478.97050147492627,151.74041297935102
13,999.7632850241546,448.72222222222223,477.7706766917293,155.15413533834587
14,996.3308823529412,449.4877450980392,473.14173228346453,160.51968503937007
15,994.0666666666666,452.1259259259259,472.01599999999996,163.06933333333333
16,992.1073170731707,453.76585365853657,470.9095744680851,165.7659574468085
17,989.578947368421,456.9186602870813,469.627345844504,170.73726541554961
18,987.2713178294574,459.3152454780362,468.76412776412775,174.8108108108108
19,984.0541176470588,462.28235294117644,467.279702970297,177.62376237623764
20,982.8096385542169,463.90120481927715,466.08177570093454,180.3341121495327
21,981.219948849105,466.99488491048595,464.29,186.3825
22,980.0558375634517,470.23350253807104,463.07281553398053,190.8033980582524
23,977.1129807692308,473.53125,461.65330188679246,193.7193396226415
24,975.0654205607476,476.87149532710276,460.9051918735891,198.99097065462752
25,973.4488778054863,480.147132169576,460.9647355163728,203.6095717884131
26,971.8164251207729,483.1449275362319,460.51079136690646,207.92565947242204
27,968.9064748201438,486.1414868105515,460.01160092807424,211.33642691415312
28,966.4567901234568,488.7407407407407,460.1720930232558,217.08372093023254
29,965.0691358024691,493.1333333333333,460.20185614849186,222.1276102088167
30,963.2493827160494,496.5925925925926,458.9585253456221,226.03456221198158
31,960.7634961439588,500.68380462724934,458.70506912442397,230.45622119815667
32,959.3704600484261,504.18159806295404,459.7539503386004,235.9729119638826
33,958.0272277227723,508.7227722772277,458.85617977528096,240.13483146067418
34,957.3769633507854,512.8429319371728,458.2122641509434,243.63679245283018
35,956.1187335092347,516.8997361477573,459.6258992805755,248.60431654676256
36,955.637037037037,519.6197530864198,460.9261213720317,252.16622691292875
37,955.7344913151364,523.6873449131514,460.8857868020304,255.68781725888323
38,956.1305418719212,527.7389162561576,462.0997375328084,259.257217847769
39,955.5215311004785,532.2368421052631,464.9688311688312,263.3974025974026
40,955.8560606060607,534.4419191919193,466.4300518134715,266.3031088082902
41,957.7620192307693,539.4567307692308,468.1827160493827,270.4938271604938
42,958.4194312796209,542.1350710900474,471.430985915493,273.91830985915493
43,958.6604215456674,545.7892271662763,474.48033707865164,277.7387640449438
44,959.1454545454545,550.5886363636363,476.52941176470586,281.3794117647059
45,959.898148148148,554.3518518518518,480.27142857142854,285.3742857142857
46,960.0860465116278,556.7651162790697,483.64010989010995,288.1373626373627
47,958.4514563106795,558.6844660194174,486.28143712574854,293.1736526946108
48,956.2075471698113,561.0872641509434,488.84955752212386,297.4395280235988
49,954.0946601941747,563.0800970873786,493.3272727272727,300.9848484848485
50,952.1666666666666,563.4057971014493,496.7248520710059,304.87278106508876
51,950.4572127139364,563.6723716381418,499.5906593406594,307.6208791208791
52,947.2745098039215,565.3553921568628,504.4032258064516,310.10645161290324
53,943.6139896373057,566.3575129533679,508.3641791044776,312.1611940298508
54,941.4025,568.7725,511.31531531531533,314.85885885885887
55,938.925641025641,570.0230769230769,516.0615835777126,316.2258064516129
56,936.1561712846348,571.7531486146096,521.2037617554859,317.27272727272725
57,932.6187050359712,573.7985611510791,524.5290322580645,319.10967741935485
58,930.6085858585859,575.9873737373738,527.0746753246754,320.53246753246754
59,927.6602739726028,579.1945205479452,533.57,321.6
